id,market,ticker,start,end
2328,What will Johnson's monthly fundraising be for July?,JOHNSON.FUNDRAISING.JUL16,2016-07-21T20:00:00Z,2016-08-21T11:13:05Z
2365,What will Clinton's monthly expenditures be for July?,CLINTON.SPENDING.JUL16,2016-08-03T20:00:00Z,2016-08-21T11:10:08Z
2327,What will Clinton's monthly fundraising be for July?,CLINTON.FUNDRAISING.JUL16,2016-07-21T20:00:00Z,2016-08-21T11:07:53Z
2386,What will Obama's RCP average job approval be at end of day August 19?,OBAMAAPPR.081916,2016-08-11T20:00:00Z,2016-08-20T08:35:19Z
2385,Will Obama's Gallup approval be 49% or higher for August 16-18?,GALLUP.081916,2016-08-11T20:00:00Z,2016-08-19T13:23:32Z
2377,Who will lead in Trump vs. Clinton polling on August 17?,TRUMPCLINTON.081716,2016-08-09T20:00:00Z,2016-08-18T10:02:48Z
2397,Will Liz Cheney win the Republican primary in Wyoming's at-large Congressional District?,CHENEY.GOP.WY.2016,2016-08-14T20:00:00Z,2016-08-17T09:12:45Z
2199,Who will win the Alaska Republican Senate primary?,GOP.PRMRY.AKSEN16,2016-06-07T20:00:00Z,2016-08-17T09:07:32Z
2347,Will national polling give Jill Stein at least 3% in a 4-way race on August 15?,STEIN.POLL.081516,2016-07-28T20:00:00Z,2016-08-16T09:10:08Z
2346,Will national polling give Gary Johnson at least 7% in a 4-way race on August 15?,JOHNSON.POLL.081516,2016-07-28T20:00:00Z,2016-08-16T09:09:45Z
2349,Will Clinton’s favorable rate be at least 38.5% on August 15?,CLINTON.FAV.081516,2016-07-28T20:00:00Z,2016-08-16T09:09:14Z
2348,Will Trump's favorable rate be at least 36% on August 15?,TRUMP.FAV.081516,2016-07-28T20:00:00Z,2016-08-16T09:08:57Z
2372,What will 'Right Direction' poll at on August 15?,DIRECTION.081516,2016-08-07T20:00:00Z,2016-08-16T09:07:29Z
2371,What will congressional job approval be on August 15?,CONGAPPR.081516,2016-08-07T20:00:00Z,2016-08-16T09:04:07Z
2367,What will Obama's RCP average job approval be at end of day August 12?,OBAMAAPPR.081216,2016-08-04T20:00:00Z,2016-08-13T08:41:12Z
2368,Will Obama's Gallup approval be 51% or higher for August 9-11?,GALLUP.081216,2016-08-04T20:00:00Z,2016-08-12T14:18:24Z
2358,Who will lead in Trump vs. Clinton polling on August 10?,TRUMPCLINTON.081016,2016-08-02T20:00:00Z,2016-08-11T10:04:00Z
2118,Will Paul Ryan win the Republican primary in Wisconsin's 1st Congressional District?,RYAN.GOP.WI1.2016,2016-05-09T20:00:00Z,2016-08-10T08:15:53Z
2352,What will 'Right Direction' poll at on August 8?,DIRECTION.080816,2016-07-31T20:00:00Z,2016-08-09T09:51:44Z
2353,What will congressional job approval be on August 8?,CONGAPPR.080816,2016-07-31T20:00:00Z,2016-08-09T09:50:26Z
2345,What will Obama's RCP average job approval be at end of day August 5?,OBAMAAPPR.080516,2016-07-28T20:00:00Z,2016-08-06T08:09:18Z
2351,Will Obama's average Huffington Post approval be 49.0% or higher at end of day August 5?,OBAMAHUFF.080516,2016-07-28T20:00:00Z,2016-08-06T07:57:38Z
2344,Will Obama's Gallup approval be 51% or higher for August 2-4?,GALLUP.080516,2016-07-28T20:00:00Z,2016-08-05T13:08:14Z
2335,Who will lead in Trump vs. Clinton polling on August 3?,TRUMPCLINTON.080316,2016-07-26T20:00:00Z,2016-08-04T09:02:36Z
2350,Who will win the Missouri Republican gubernatorial primary?,GOP.MOGOV16,2016-07-28T20:00:00Z,2016-08-03T10:02:56Z
2329,What will congressional job approval be on August 1?,CONGAPPR.080116,2016-07-24T20:00:00Z,2016-08-02T09:40:44Z
2330,What will 'Right Direction' poll at on August 1?,DIRECTION.080116,2016-07-24T20:00:00Z,2016-08-02T09:38:33Z
1746,Will Mitt Romney become a 2016 presidential candidate?,ROMNEY.RUN.2016,2015-12-10T19:00:00Z,2016-08-01T10:52:12Z
2165,Will the U.S. House impeach IRS Commissioner John Koskinen by July 31?,KOSKINEN.IMPEACH.071516,2016-05-25T20:00:00Z,2016-08-01T09:35:55Z
2162,Will VA Secretary Robert McDonald announce his resignation by July 31?,MCDONALD.RESIGN.073116,2016-05-24T20:00:00Z,2016-08-01T09:35:49Z
2304,Will Trump's favorable rate be at least 34% on July 31?,TRUMP.FAV.073116,2016-07-14T20:00:00Z,2016-08-01T09:34:47Z
2303,Will Clinton’s favorable rate be at least 38% on July 31?,CLINTON.FAV.072216,2016-07-14T20:00:00Z,2016-08-01T09:34:36Z
2261,Will national polling give Jill Stein at least 5% in a 4-way race on July 31?,STEIN.POLL.073116,2016-06-29T20:00:00Z,2016-08-01T09:34:10Z
2260,Will national polling give Gary Johnson at least 8% in a 4-way race on July 31?,JOHNSON.POLL.073116,2016-06-29T20:00:00Z,2016-08-01T09:32:59Z
2265,Will Debbie Wasserman Schultz remain DNC chair through July?,DWS.DNC.073116,2016-06-30T20:00:00Z,2016-07-30T10:05:02Z
2324,What will Obama's average job approval be at end of day July 29?,OBAMAAPPR.072916,2016-07-21T20:00:00Z,2016-07-30T10:00:15Z
1530,Who will win the 2016 Democratic vice presidential nomination?,DVP16,2015-08-10T20:00:00Z,2016-07-30T05:58:37Z
2317,What will the average viewership be for the Democratic nominee's acceptance speech?,DEMACCEPTANCE.VIEWERS,2016-07-19T20:00:00Z,2016-07-29T17:50:50Z
2343,Will Clinton's acceptance speech draw more viewers than Trump's?,DEMACCEPTANCE.TRUMP,2016-07-27T20:00:00Z,2016-07-29T17:36:23Z
2323,Will Obama's Gallup approval be 49% or higher for July 26-28?,GALLUP.072916,2016-07-21T20:00:00Z,2016-07-29T17:01:32Z
1232,Who will win the 2016 Democratic presidential nomination?,DNOM16,2014-10-13T20:00:00Z,2016-07-29T16:57:18Z
2321,Will the Democratic nominee mention Islam in acceptance speech?,DEMACCEPTANCE.ISLAM,2016-07-20T20:00:00Z,2016-07-29T00:03:19Z
2322,Will the Democratic nominee mention Trump University in acceptance speech?,DEMACCEPTANCE.TRUMPU,2016-07-20T20:00:00Z,2016-07-28T23:58:02Z
2320,Will the Democratic nominee mention Black Lives Matter in acceptance speech?,DEMACCEPTANCE.BLM,2016-07-20T20:00:00Z,2016-07-28T23:54:41Z
2275,Will John Kerry address the 2016 Democratic National Convention?,KERRY.DEMCONVENTION,2016-07-05T20:00:00Z,2016-07-28T23:46:13Z
2274,Will Al Gore address the 2016 Democratic National Convention?,GORE.DEMCONVENTION,2016-07-05T20:00:00Z,2016-07-28T23:46:10Z
1446,Will Caitlyn Jenner address the 2016 Democratic National Convention?,JENNER.DEMCONVENTION,2015-06-11T20:00:00Z,2016-07-28T23:45:55Z
2331,"Will the Democratic National Convention have more viewers on Mon, Tue or Wed?",DEMCONVENTION.DAILYVIEWERS,2016-07-24T20:00:00Z,2016-07-28T17:38:43Z
2316,Who will lead in Trump vs. Clinton polling on July 27?,TRUMPCLINTON.072716,2016-07-19T20:00:00Z,2016-07-28T09:42:19Z
2159,Will the Democratic VP candidate be a woman?,WOMAN.DVP16,2016-05-24T20:00:00Z,2016-07-27T16:50:39Z
2217,Will Democrats change the rules regarding superdelegate votes in 2016?,RULES.SUPER.2016,2016-06-15T20:00:00Z,2016-07-26T21:55:57Z
2098,Will Democrats have a brokered convention in 2016?,DEMBROKERED.2016,2016-05-01T20:00:00Z,2016-07-26T21:55:44Z
2306,What will 'Right Direction' poll at on July 25?,DIRECTION.072516,2016-07-17T20:00:00Z,2016-07-26T09:14:45Z
2305,What will congressional job approval be on July 25?,CONGAPPR.072516,2016-07-17T20:00:00Z,2016-07-26T09:13:17Z
2218,Will Bernie Sanders address the 2016 Democratic National Convention?,SANDERS.DEMCONVENTION,2016-06-15T20:00:00Z,2016-07-25T22:53:27Z
2117,Will Hillary Clinton win the Democratic nomination without needing superdelegates?,HRC.DELEGATES.2016,2016-05-08T20:00:00Z,2016-07-25T10:38:01Z
1529,Who will win the 2016 Republican vice presidential nomination?,RVP16,2015-08-10T20:00:00Z,2016-07-24T05:07:02Z
2302,What will Obama's average job approval be at end of day July 22?,OBAMAAPPR.072216,2016-07-14T20:00:00Z,2016-07-23T06:24:20Z
2297,What will the average viewership be for the GOP nominee's acceptance speech?,GOPACCEPTANCE.VIEWERS,2016-07-12T20:00:00Z,2016-07-23T06:18:44Z
2301,Will Obama's Gallup approval be 48% or higher for July 19-21?,GALLUP.072216,2016-07-14T20:00:00Z,2016-07-23T06:01:42Z
2277,Will Clinton announce her VP pick before the convention?,CLINTON.VP.072416,2016-07-05T20:00:00Z,2016-07-23T06:01:32Z
1233,Who will win the 2016 Republican presidential nomination?,RNOM16,2014-10-13T20:00:00Z,2016-07-23T05:59:41Z
2299,Will the GOP nominee mention Black Lives Matter in acceptance speech?,GOPACCEPTANCE.BLM,2016-07-12T20:00:00Z,2016-07-21T23:53:42Z
2308,Will Ted Cruz's convention speech mention indictment?,CRUZSPEECH.INDICT,2016-07-17T20:00:00Z,2016-07-21T23:48:09Z
2224,Will Marco Rubio address the 2016 Republican National Convention?,RUBIO.GOPCONVENTION,2016-06-16T20:00:00Z,2016-07-21T23:47:07Z
1447,Will Caitlyn Jenner address the 2016 Republican National Convention?,JENNER.GOPCONVENTION,2015-06-11T20:00:00Z,2016-07-21T23:45:37Z
2300,Will the GOP nominee mention Supreme Court in acceptance speech?,GOPACCEPTANCE.SCOTUS,2016-07-12T20:00:00Z,2016-07-21T23:30:10Z
2298,Will the GOP nominee mention Obamacare in acceptance speech?,GOPACCEPTANCE.OBAMACARE,2016-07-12T20:00:00Z,2016-07-21T23:28:10Z
2245,Will Trump address the 2016 Republican National Convention on multiple days?,TRUMP.MULTI.GOPCONVENTION,2016-06-23T20:00:00Z,2016-07-21T22:20:13Z
2315,What will the average viewership be for the GOP VP nominee's acceptance speech?,GOPVPACCEPTANCE.VIEWERS,2016-07-18T20:00:00Z,2016-07-21T18:40:53Z
2252,What will Jill Stein's monthly fundraising be for June?,STEIN.FUNDRAISING.JUN16,2016-06-27T20:00:00Z,2016-07-21T13:19:07Z
2158,Will the Republican VP candidate be a woman?,WOMAN.RVP16,2016-05-24T20:00:00Z,2016-07-21T10:33:32Z
2287,Will GOP Rules Committee adopt or send the 'conscience' clause to a delegate vote at the convention?,UNBIND.RULESCMTE.RNC.2016,2016-07-10T20:00:00Z,2016-07-21T10:27:19Z
2241,What will Clinton's monthly fundraising be for June?,CLINTON.FUNDRAISING.JUN16,2016-06-22T20:00:00Z,2016-07-21T08:41:01Z
2240,What will Sanders' monthly fundraising be for June?,SANDERS.FUNDRAISING.JUN16,2016-06-22T20:00:00Z,2016-07-21T08:39:54Z
2239,What will Gary Johnson's monthly fundraising be for June?,JOHNSON.FUNDRAISING.JUN16,2016-06-22T20:00:00Z,2016-07-21T08:38:13Z
2242,What will Trump's monthly fundraising be for June?,TRUMP.FUNDRAISING.JUN16,2016-06-22T20:00:00Z,2016-07-21T08:33:59Z
2296,Who will lead in Trump vs. Clinton polling on July 20?,TRUMPCLINTON.072016,2016-07-12T20:00:00Z,2016-07-21T08:29:16Z
2314,Will the GOP VP nominee mention Obamacare in acceptance speech?,GOPVPACCEPTANCE.OBAMACARE,2016-07-18T20:00:00Z,2016-07-21T00:06:23Z
2312,Will the GOP VP nominee mention Supreme Court in acceptance speech?,GOPVPACCEPTANCE.SCOTUS,2016-07-18T20:00:00Z,2016-07-21T00:06:11Z
2313,Will the GOP VP nominee mention Black Lives Matter in acceptance speech?,GOPVPACCEPTANCE.BLM,2016-07-18T20:00:00Z,2016-07-21T00:05:04Z
2223,Will Ted Cruz address the 2016 Republican National Convention?,CRUZ.GOPCONVENTION,2016-06-16T20:00:00Z,2016-07-20T21:45:54Z
2131,Will the Chargers stadium initiative make the San Diego ballot in 2016?,CHARGERS.2016,2016-05-12T20:00:00Z,2016-07-20T13:14:21Z
2246,Who will become Australian Prime Minister following the 2016 federal election?,OZPM16,2016-06-23T20:00:00Z,2016-07-20T10:24:17Z
1701,Will Republicans have a brokered convention in 2016?,GOPBROKERED.2016,2015-12-01T19:00:00Z,2016-07-19T20:39:28Z
2225,Will Paul Ryan address the 2016 Republican National Convention?,RYAN.GOPCONVENTION,2016-06-16T20:00:00Z,2016-07-19T17:58:02Z
2289,What will congressional job approval be on July 18?,CONGAPPR.071816,2016-07-10T20:00:00Z,2016-07-19T10:14:48Z
2288,What will 'Right Direction' poll at on July 18?,DIRECTION.071816,2016-07-10T20:00:00Z,2016-07-19T10:12:33Z
2237,Will the margin of victory in California Democratic primary exceed 8 percentage points upon certification?,CAPRMRY.DEM.MOV2,2016-06-21T20:00:00Z,2016-07-18T11:24:54Z
2027,How many national delegates will Donald Trump win prior to the convention?,TRUMP.DELEGATES,2016-04-04T20:00:00Z,2016-07-18T10:12:51Z
2285,What will Obama's average job approval be at end of day July 15?,OBAMAAPPR.071516,2016-07-07T20:00:00Z,2016-07-16T09:42:53Z
2259,Will Clinton’s favorable rate be at least 40% on July 15?,CLINTON.FAV.071516,2016-06-29T20:00:00Z,2016-07-16T09:38:02Z
2258,Will Trump's favorable rate be at least 34% on July 15?,TRUMP.FAV.071516,2016-06-29T20:00:00Z,2016-07-16T09:37:55Z
2276,Will Trump announce his VP pick before the convention?,TRUMP.VP.071716,2016-07-05T20:00:00Z,2016-07-15T16:26:17Z
2284,Will Obama's Gallup approval be 50% or higher for July 12-14?,GALLUP.071516,2016-07-07T20:00:00Z,2016-07-15T15:54:08Z
2278,Who will lead in Trump vs. Clinton polling on July 13?,TRUMPCLINTON.071316,2016-07-05T20:00:00Z,2016-07-14T10:00:21Z
2253,Who will be the next British Prime Minister?,UKPM.2016,2016-06-27T20:00:00Z,2016-07-14T09:04:29Z
2216,Will Bernie Sanders endorse Hillary Clinton before the 2016 Democratic National Convention?,SANDERS.ENDORSE.CLINTON.072416,2016-06-15T20:00:00Z,2016-07-12T12:13:12Z
2267,What will 'Right Direction' poll at on July 11?,DIRECTION.071116,2016-07-04T20:00:00Z,2016-07-12T09:39:03Z
2268,What will congressional job approval be on July 11?,CONGAPPR.071116,2016-07-04T20:00:00Z,2016-07-12T09:36:47Z
2264,What will Obama's average job approval be at end of day July 8?,OBAMAAPPR.070816,2016-06-30T20:00:00Z,2016-07-09T09:53:19Z
2153,Who will win the Nevada Democratic Senate primary?,DEM.PRMRY.NVSEN16,2016-05-22T20:00:00Z,2016-07-08T16:03:50Z
2154,Who will win the Nevada Republican Senate primary?,GOP.PRMRY.NVSEN16,2016-05-22T20:00:00Z,2016-07-08T16:02:49Z
2263,Will Obama's Gallup approval be 52% or higher for July 5-7?,GALLUP.070816,2016-06-30T20:00:00Z,2016-07-08T13:10:43Z
2257,Who will lead in Trump vs. Clinton polling on July 6?,TRUMPCLINTON.070616,2016-06-28T20:00:00Z,2016-07-07T10:14:50Z
2247,What will 'Right Direction' poll at on July 4?,DIRECTION.070416,2016-06-26T20:00:00Z,2016-07-05T09:06:33Z
2248,What will congressional job approval be on July 4?,CONGAPPR.070416,2016-06-26T20:00:00Z,2016-07-05T09:02:43Z
2243,What will Obama's average job approval be at end of day July 1?,OBAMAAPPR.070116,2016-06-23T20:00:00Z,2016-07-02T09:52:00Z
2244,Will Obama's Gallup approval be 49% or higher for June 28 -30?,GALLUP.070116,2016-06-23T20:00:00Z,2016-07-01T13:07:41Z
2176,Will Debbie Wasserman Schultz remain DNC chair through June?,DWS.DNC.063016,2016-05-31T20:00:00Z,2016-07-01T08:59:22Z
2209,Will Donald Trump drop out on or before June 30?,TRUMP.DROPOUT.063016,2016-06-13T20:00:00Z,2016-07-01T08:59:01Z
2197,Will national polling give Gary Johnson at least 11% on June 30?,JOHNSON.POLL.063016,2016-06-07T20:00:00Z,2016-07-01T08:58:36Z
2170,Will Donald Trump and Bernie Sanders participate in a debate by the end of June?,TRUMPSANDERS.DEBATE,2016-05-27T20:00:00Z,2016-07-01T08:57:56Z
1839,Will Michigan governor Rick Snyder resign by June 30?,SNYDER.RESIGN.63016,2016-01-25T19:00:00Z,2016-07-01T08:57:45Z
1794,Will OPEC announce an oil production quota of less than 31.5 MBPD by June 30?,OPEC.JUN16,2016-01-05T19:00:00Z,2016-07-01T08:57:31Z
1486,Will the Labor Department pass a final rule restricting overtime exemptions?,DOL.OVERTIME,2015-07-16T20:00:00Z,2016-07-01T08:57:12Z
2179,Will Bernie Sanders drop out on or before June 30?,SANDERS.DROPOUT.063016,2016-05-31T20:00:00Z,2016-07-01T08:56:06Z
2234,Who will lead in Trump vs. Clinton polling on June 29?,TRUMPCLINTON.062916,2016-06-21T20:00:00Z,2016-06-30T10:03:38Z
2236,Will Clinton’s favorable rate be at least 40% on June 29?,CLINTON.FAV.062916,2016-06-21T20:00:00Z,2016-06-30T09:54:58Z
2235,Will Trump's favorable rate be at least 35% on June 29?,TRUMP.FAV.062916,2016-06-21T20:00:00Z,2016-06-30T09:53:33Z
2208,Will the DC Democratic primary be a blowout?,DCPRMRY.DEM.MOV2,2016-06-12T20:00:00Z,2016-06-28T15:58:25Z
2226,What will 'Right Direction' poll at on June 27?,DIRECTION.062716,2016-06-19T20:00:00Z,2016-06-28T09:35:49Z
2227,What will congressional job approval be on June 27?,CONGAPPR.062716,2016-06-19T20:00:00Z,2016-06-28T09:31:18Z
2222,What will Obama's average job approval be at end of day June 24?,OBAMAAPPR.062416,2016-06-16T20:00:00Z,2016-06-25T08:53:07Z
2229,What will the voting margin be in the UK vote to leave the EU?,BREXIT.MOV.2016,2016-06-19T20:00:00Z,2016-06-24T17:09:59Z
1413,Will the UK vote to leave the EU by year-end 2016?,BREXIT16,2015-05-26T20:00:00Z,2016-06-24T16:03:23Z
2221,Will Obama's Gallup approval be 53% or higher for June 21 - 23?,GALLUP.062416,2016-06-16T20:00:00Z,2016-06-24T13:22:13Z
2193,Will Marco Rubio run for U.S. Senate in 2016?,RUBIORUN.FLSEN.2016,2016-06-05T20:00:00Z,2016-06-23T15:50:38Z
1745,Will the Supreme Court overturn UT Austin's use of racial preferences in admissions?,SPRMCT.AUSTIN,2015-12-09T19:00:00Z,2016-06-23T10:56:33Z
2215,Will Trump's favorable rate be at least 33% on June 22?,TRUMP.FAV.062216,2016-06-14T20:00:00Z,2016-06-23T10:14:10Z
2214,Will Clinton’s favorable rate be at least 39% on June 22?,CLINTON.FAV.062216,2016-06-14T20:00:00Z,2016-06-23T10:13:58Z
2213,Who will lead in Trump vs. Clinton polling on June 22?,TRUMPCLINTON.062216,2016-06-14T20:00:00Z,2016-06-23T10:12:48Z
2143,What will Sanders' monthly fundraising be for May?,SANDERS.FUNDRAISING.MAY16,2016-05-18T20:00:00Z,2016-06-21T12:33:05Z
2144,What will Clinton's monthly fundraising be for May?,CLINTON.FUNDRAISING.MAY16,2016-05-18T20:00:00Z,2016-06-21T12:29:59Z
2145,What will Trump's monthly fundraising be for May?,TRUMP.FUNDRAISING.MAY16,2016-05-18T20:00:00Z,2016-06-21T12:27:57Z
2121,What will Gary Johnson's monthly fundraising be for May?,JOHNSON.FUNDRAISING.MAY16,2016-05-10T20:00:00Z,2016-06-21T10:10:55Z
2211,Will 'Right Direction' poll at 27.0%+ on June 20?,DIRECTION.062016,2016-06-13T20:00:00Z,2016-06-21T10:08:34Z
2212,Will congressional job approval be at least 12.5% on June 20?,CONGAPPR.062016,2016-06-13T20:00:00Z,2016-06-21T10:07:29Z
2205,What will Obama's average job approval be at end of day June 17?,OBAMAAPPR.061716,2016-06-09T20:00:00Z,2016-06-18T09:55:55Z
2206,Will Obama's Gallup approval be 53% or higher for June 14 - 16?,GALLUP.061716,2016-06-09T20:00:00Z,2016-06-17T13:53:26Z
2200,Who will lead in Trump vs. Clinton polling on June 16?,TRUMPCLINTON.061616,2016-06-08T20:00:00Z,2016-06-17T08:46:35Z
2177,Who will win the Peruvian presidential runoff election?,PERU.RUNOFF.2016,2016-05-31T20:00:00Z,2016-06-16T13:14:52Z
2190,Will Trump's favorable rate be at least 38% on June 15?,TRUMP.FAV.061516,2016-06-02T20:00:00Z,2016-06-16T08:33:42Z
2189,Will Clinton’s favorable rate be at least 40% on June 15?,CLINTON.FAV.061516,2016-06-02T20:00:00Z,2016-06-16T08:33:26Z
2203,What will the margin of victory be in the DC Democratic primary?,DCPRMRY.DEM.MOV,2016-06-08T20:00:00Z,2016-06-14T21:38:41Z
2084,Who will win the District of Columbia Democratic primary?,DCPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-14T21:35:59Z
2035,Will John Kasich win a total of at least 2 primaries or caucuses?,KASICH.TWOPRIMARIES,2016-04-07T20:00:00Z,2016-06-14T21:31:44Z
2192,Will congressional job approval be at least 13.5% on June 13?,CONGAPPR.061316,2016-06-05T20:00:00Z,2016-06-14T10:59:28Z
2191,Will 'Right Direction' poll at 27.0%+ on June 13?,DIRECTION.061316,2016-06-05T20:00:00Z,2016-06-14T10:59:20Z
2186,What will Obama's average job approval be at end of day June 10?,OBAMAAPPR.061016,2016-06-02T20:00:00Z,2016-06-11T09:31:46Z
2187,Will Obama's Gallup approval be 52% or higher for June 7 - 9?,GALLUP.061016,2016-06-02T20:00:00Z,2016-06-10T13:02:59Z
2180,Who will lead in Trump vs. Clinton polling on June 9?,TRUMPCLINTON.060916,2016-06-01T20:00:00Z,2016-06-10T09:07:16Z
2181,Will the margin of victory in California Democratic primary exceed 3 percentage points?,CAPRMRY.DEM.MOV,2016-06-01T20:00:00Z,2016-06-08T10:04:26Z
2085,Who will win the California Democratic primary?,CAPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-08T09:44:25Z
2090,Who will win the South Dakota Democratic primary?,SDPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-08T08:10:26Z
2087,Who will win the Montana Democratic primary?,MTPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-08T08:03:32Z
2092,Who will win the New Mexico Democratic primary?,NMPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-08T07:56:00Z
2123,Who will win the Montana Republican gubernatorial primary?,GOP.MTGOV16,2016-05-11T20:00:00Z,2016-06-08T07:45:04Z
2155,Who will win the Republican primary in North Carolina's 2nd District?,GOP.PRMRY.NC2.2016,2016-05-22T20:00:00Z,2016-06-08T07:44:03Z
2185,Will the margin of victory in New Mexico Democratic primary exceed 15 percentage points?,NMPRMRY.DEM.MOV,2016-06-01T20:00:00Z,2016-06-08T07:42:59Z
2183,Will the margin of victory in Montana Democratic primary exceed 20 percentage points?,MTPRMRY.DEM.MOV,2016-06-01T20:00:00Z,2016-06-08T07:41:51Z
2182,Will the margin of victory in New Jersey Democratic primary exceed 10 percentage points?,NJPRMRY.DEM.MOV,2016-06-01T20:00:00Z,2016-06-08T01:31:23Z
2184,Will the margin of victory in South Dakota Democratic primary exceed 20 percentage points?,SDPRMRY.DEM.MOV,2016-06-01T20:00:00Z,2016-06-08T01:28:00Z
2094,Who will win the New Jersey Democratic primary?,NJPRMRY16.DEM,2016-04-28T20:00:00Z,2016-06-08T01:13:52Z
2083,Who will win the North Dakota Democratic caucuses?,NDCAUCUS16.DEM,2016-04-28T20:00:00Z,2016-06-08T01:08:02Z
2086,Who will win the California Republican primary?,CAPRMRY16.GOP,2016-04-28T20:00:00Z,2016-06-08T01:04:11Z
2088,Who will win the Montana Republican primary?,MTPRMRY16.GOP,2016-04-28T20:00:00Z,2016-06-08T00:57:53Z
2089,Who will win the South Dakota Republican primary?,SDPRMRY16.GOP,2016-04-28T20:00:00Z,2016-06-08T00:48:44Z
2091,Who will win the New Mexico Republican primary?,NMPRMRY16.GOP,2016-04-28T20:00:00Z,2016-06-08T00:46:33Z
2093,Who will win the New Jersey Republican primary?,NJPRMRY16.GOP,2016-04-28T20:00:00Z,2016-06-08T00:36:21Z
2171,Will 'Right Direction' poll at 26.5%+ on June 6?,DIRECTION.060616,2016-05-30T20:00:00Z,2016-06-07T08:31:59Z
2172,Will congressional job approval be at least 13.5% on June 6?,CONGAPPR.060616,2016-05-30T20:00:00Z,2016-06-07T08:31:54Z
2126,Will the margin of victory in Oregon Democratic primary exceed 10 percentage points?,ORPRMRY.DEM.MOV,2016-05-11T20:00:00Z,2016-06-06T13:24:28Z
2167,What will Obama's average job approval be at end of day June 3?,OBAMAAPPR.060316,2016-05-26T20:00:00Z,2016-06-04T08:23:12Z
2168,Will Obama's Gallup approval be 52% or higher for May 31 - June 2?,GALLUP.060316,2016-05-26T20:00:00Z,2016-06-03T13:44:12Z
2164,Who will lead in Trump vs. Clinton polling on June 2?,TRUMPCLINTON.060216,2016-05-25T20:00:00Z,2016-06-03T08:54:28Z
2151,Will Paul Ryan endorse Trump for president by June 15?,RYAN.ENDORSE.TRUMP.061516,2016-05-23T20:00:00Z,2016-06-02T17:12:01Z
2095,Will Bernie Sanders drop out on or before May 31?,SANDERS.DROPOUT.053116,2016-05-01T20:00:00Z,2016-06-01T10:44:48Z
2166,Who will win the 2016 Libertarian vice presidential nomination?,LVP16,2016-05-25T20:00:00Z,2016-05-29T21:45:52Z
2163,Who will win the 2016 Libertarian presidential nomination?,LNOM16,2016-05-25T20:00:00Z,2016-05-29T21:43:14Z
2148,What will Obama's average job approval be at end of day May 27?,OBAMAAPPR.052716,2016-05-19T20:00:00Z,2016-05-28T09:15:02Z
2150,Will 'Right Direction' poll at 26.0%+ on May 27?,DIRECTION.052716,2016-05-19T20:00:00Z,2016-05-28T09:01:00Z
2149,Will congressional job approval be at least 13.0% on May 27?,CONGAPPR.052716,2016-05-19T20:00:00Z,2016-05-28T09:00:56Z
2147,Will Obama's Gallup approval be 49% or higher for May 24-26?,GALLUP.052716,2016-05-19T20:00:00Z,2016-05-27T13:03:30Z
2146,Who will lead in Trump vs. Clinton polling on May 26?,TRUMPCLINTON.052616,2016-05-18T20:00:00Z,2016-05-27T09:09:06Z
2011,Who will win the Kentucky Democratic primary?,KYPRMRY16.DEM,2016-03-28T20:00:00Z,2016-05-26T15:40:40Z
2140,Who will win the Georgia Republican Senate primary?,GOP.PRMRY.GASEN16,2016-05-17T20:00:00Z,2016-05-26T10:25:16Z
2014,Who will win the Washington Republican primary?,WAPRMRY16.GOP,2016-03-28T20:00:00Z,2016-05-25T07:31:46Z
2056,Who will be elected president of Austria in the 2016 election?,PRES.AUSTRIA.2016,2016-04-18T20:00:00Z,2016-05-23T12:48:18Z
2077,What will Trump's monthly fundraising be for April?,TRUMP.FUNDRAISING.APR16,2016-04-27T20:00:00Z,2016-05-21T08:30:33Z
2078,What will Clinton's monthly fundraising be for April?,CLINTON.FUNDRAISING.APR16,2016-04-27T20:00:00Z,2016-05-21T08:27:21Z
2128,Will 'Right Direction' poll at 25.5%+ on May 20?,DIRECTION.052016,2016-05-12T20:00:00Z,2016-05-21T08:25:09Z
2129,Will congressional job approval be at least 13.0% on May 20?,CONGAPPR.052016,2016-05-12T20:00:00Z,2016-05-21T08:25:05Z
2130,What will Obama's average job approval be at end of day May 20?,OBAMAAPPR.052016,2016-05-12T20:00:00Z,2016-05-21T08:23:52Z
2127,Will Obama's Gallup approval be 52% or higher for May 17-19?,GALLUP.052016,2016-05-12T20:00:00Z,2016-05-20T13:12:02Z
2124,Who will lead in Trump vs. Clinton polling on May 19?,TRUMPCLINTON.051916,2016-05-11T20:00:00Z,2016-05-20T08:41:42Z
2037,Will the margin of victory in the New York Democratic primary exceed 15 percentage points?,NYPRMRY.DEM.MOV,2016-04-10T20:00:00Z,2016-05-19T15:54:57Z
2013,Who will win the Oregon Democratic primary?,ORPRMRY16.DEM,2016-03-28T20:00:00Z,2016-05-18T09:15:28Z
2122,Who will win the Oregon Republican gubernatorial primary?,GOP.ORGOV16,2016-05-11T20:00:00Z,2016-05-18T01:47:05Z
2012,Who will win the Oregon Republican primary?,ORPRMRY16.GOP,2016-03-28T20:00:00Z,2016-05-18T01:44:01Z
